zip_code,county,latitude,longitude,avg_property_value,median_income,median_rent,population_change_pct,owner_share_pct,zhvi_1y_change_pct,zhvi_5y_change_pct,price_to_rent_ratio,listing_count,average_sqft,market_tier,region_bucket,urban_core_flag
77830,grimes,30.532425,-95.998153,525958,100542,0,3.3,85.7,0.89,32.25,0,0,0,high,Houston,0
77831,grimes,30.731755,-95.907465,329775,72115,0,2.2,95.0,-1.76,30.28,0,0,0,mid,Houston,0
77833,washington,30.205898,-96.410067,328408,67887,1469,-2.3,70.3,-0.91,21.46,18.63,0,0,mid,Houston,0
77835,washington,30.193586,-96.588051,537889,118814,0,4.3,91.5,0.58,28.29,0,0,0,high,Houston,0
77836,burleson,30.5375,-96.680513,293222,79567,0,3.5,83.0,-1.47,9.71,0,0,0,mid,Houston,0
77837,robertson,31.014211,-96.677701,178464,66250,0,-6.4,65.0,-7.92,0,0,0,0,mid,Houston,0
77840,brazos,30.611527,-96.323267,283420,31278,1569,2.4,11.1,2.15,32.28,15.05,0,0,mid,Houston,0
77845,brazos,30.5611,-96.275139,360323,90434,1855,0.9,63.8,-0.0,24.22,16.19,0,0,mid,Houston,0
77853,lee,30.354551,-96.840806,320284,59777,0,4.3,88.1,2.02,0,0,0,0,mid,Houston,0
77856,robertson,31.092107,-96.4122,359366,90889,0,1.8,74.7,0.73,19.54,0,0,0,mid,Houston,0
77857,milam,30.791279,-96.755021,363337,60511,0,22.1,86.9,1.06,0,0,0,0,mid,Houston,0
77859,robertson,30.879524,-96.516335,196463,52214,0,4.1,69.2,4.24,6.86,0,0,0,mid,Houston,0
77861,grimes,30.721716,-96.109298,487112,67857,0,-4.7,84.8,1.44,37.23,0,0,0,high,Houston,0
77864,madison,30.960288,-95.894142,235843,63719,0,0.9,66.2,0.51,41.32,0,0,0,mid,Houston,0
77865,leon,31.211668,-96.203161,368741,64063,0,-15.1,84.9,-5.26,17.55,0,0,0,mid,Houston,0
77868,grimes,30.365776,-96.04642,271556,61949,0,7.4,67.8,1.68,28.47,0,0,0,mid,Houston,0
77871,leon,31.0572,-96.110997,306020,65938,0,8.5,81.5,-0.3,22.46,0,0,0,mid,Houston,0
77872,madison,30.884964,-96.089548,355982,85950,0,-1.0,73.9,2.97,52.86,0,0,0,mid,Houston,0
77873,grimes,30.582632,-95.800538,413134,77976,0,-8.4,97.1,0.7,31.86,0,0,0,high,Houston,0
77878,burleson,30.491249,-96.434382,276577,48977,0,0.1,58.3,-1.07,0,0,0,0,mid,Houston,0
77879,burleson,30.416515,-96.465717,200376,70808,0,-2.1,80.7,-0.84,-1.69,0,0,0,mid,Houston,0
77880,washington,30.286936,-96.189365,520883,89572,0,44.7,82.1,2.78,27.23,0,0,0,high,Houston,0
77901,victoria,28.806247,-96.985445,140331,57728,1139,-0.4,57.2,-4.36,16.78,10.27,0,0,low,Houston,0
77904,victoria,28.917567,-97.011864,273466,86821,1342,0.8,69.7,-0.19,25.94,16.98,0,0,mid,Houston,0
77905,victoria,28.737418,-97.060318,252194,81925,0,-0.9,84.3,-2.74,17.7,0,0,0,mid,Houston,0
77951,victoria,28.635946,-96.911444,110948,37140,0,15.7,70.9,-2.93,4.02,0,0,0,low,Houston,0
77954,dewitt,29.096488,-97.295716,216165,64654,0,0.8,65.2,-0.65,11.58,0,0,0,mid,Houston,0
77957,jackson,29.035875,-96.716211,209011,60890,0,5.0,69.2,-5.64,-5.17,0,0,0,mid,Houston,0
77962,jackson,29.030815,-96.503389,211571,60875,0,-12.8,59.8,-2.56,-0.12,0,0,0,mid,Houston,0
77963,goliad,28.652457,-97.405775,237782,56466,0,-2.6,80.6,2.79,5.34,0,0,0,mid,Houston,0
77964,lavaca,29.378848,-96.834606,338421,63500,0,1.9,76.2,0.35,21.11,0,0,0,mid,Houston,0
77968,victoria,28.916065,-96.854022,353857,80281,0,-6.1,85.5,-2.06,17.89,0,0,0,mid,Houston,0
77974,dewitt,28.897853,-97.288877,325028,67500,0,18.6,77.3,-4.82,16.49,0,0,0,mid,Houston,0
77975,lavaca,29.575684,-97.081976,231327,61422,0,8.5,73.4,-0.28,11.77,0,0,0,mid,Houston,0
77978,calhoun,28.690358,-96.57791,114035,106806,0,8.7,61.7,3.14,7.31,0,0,0,low,Houston,0
77979,calhoun,28.60965,-96.61898,182234,68877,0,-2.6,76.0,-2.32,7.88,0,0,0,mid,Houston,0
77982,calhoun,28.444644,-96.491788,328192,81917,0,-11.8,100.0,-3.21,27.98,0,0,0,mid,Houston,0
77983,calhoun,28.376402,-96.696758,182586,96182,0,15.8,76.0,-0.5,14.1,0,0,0,mid,Houston,0
77984,lavaca,29.465685,-97.193893,298104,87373,0,6.1,89.5,-0.61,25.42,0,0,0,mid,Houston,0
77990,refugio,28.484888,-96.924886,125743,65417,0,-18.6,85.1,-6.93,-22.87,0,0,0,low,Houston,0
77995,lavaca,29.200412,-97.091881,213452,53129,0,-5.9,70.3,-0.77,12.56,0,0,0,mid,Houston,0
78002,bexar,29.28375,-98.737693,286662,64082,0,-7.0,78.0,3.2,14.89,0,0,0,mid,SanAntonio,0
78003,bandera,29.70798,-99.103894,327342,54500,0,7.3,84.1,-3.12,22.56,0,0,0,mid,SanAntonio,0
78004,kendall,29.857679,-98.537702,666872,160147,0,-11.3,91.8,-2.32,32.29,0,0,0,high,SanAntonio,0
78005,frio,28.935722,-98.832941,321343,77938,0,-6.4,63.3,-9.48,0,0,0,0,mid,SanAntonio,0
78006,kendall,29.85855,-98.703353,584919,110955,1466,2.3,75.3,-0.75,26.12,33.25,0,0,high,SanAntonio,0
78009,medina,29.367585,-98.889807,451474,102724,0,3.2,85.0,-1.12,24.44,0,0,0,high,SanAntonio,0
78010,kerr,29.910753,-99.04681,398212,70900,0,-8.5,74.1,-4.45,20.62,0,0,0,mid,SanAntonio,0
78013,kendall,29.977171,-98.904977,532536,79770,0,2.6,84.0,-1.41,27.51,0,0,0,high,SanAntonio,0
78014,la salle,28.395098,-99.113861,117317,58216,0,5.7,76.4,-15.7,0,0,0,0,low,SanAntonio,0
78015,bexar,29.742896,-98.651458,588355,155488,1717,9.1,94.1,-0.26,28.43,28.56,0,0,high,SanAntonio,0
78016,medina,29.181382,-98.951721,239499,57609,0,-0.4,78.2,-3.91,6.57,0,0,0,mid,SanAntonio,0
78017,frio,28.741551,-99.208039,141887,51111,0,12.6,62.0,-9.68,0,0,0,0,low,SanAntonio,0
78022,live oak,28.238271,-98.168594,244720,56989,0,-0.6,72.5,-1.18,-0.02,0,0,0,mid,SanAntonio,0
78023,bexar,29.621586,-98.756372,429102,129701,1909,1.4,88.4,-0.85,23.84,18.73,0,0,high,SanAntonio,0
78024,kerr,29.995463,-99.485565,538278,76065,0,-2.8,84.0,-2.79,27.73,0,0,0,high,SanAntonio,0
78025,kerr,30.07779,-99.285401,362913,65699,0,-3.9,77.8,-4.02,20.44,0,0,0,mid,SanAntonio,0
78026,atascosa,28.747304,-98.559149,227980,77257,0,0.2,74.5,-1.89,7.64,0,0,0,mid,SanAntonio,0
78028,kerr,30.035681,-99.165202,340480,65486,1797,2.3,67.6,-3.17,20.71,15.79,0,0,mid,SanAntonio,0
78039,medina,29.31215,-98.834792,217025,74013,0,5.4,87.8,-4.41,-0.44,0,0,0,mid,SanAntonio,0
78040,webb,27.513375,-99.50214,134644,35742,0,-1.7,37.9,3.61,-5.69,0,0,0,low,SanAntonio,0
78041,webb,27.559571,-99.462957,243591,61007,0,-1.1,54.3,2.23,12.26,0,0,0,mid,SanAntonio,0
78043,webb,27.570451,-99.304188,177907,54280,0,-0.9,53.9,2.53,12.25,0,0,0,mid,SanAntonio,0
78045,webb,27.833815,-99.681424,290319,89334,1515,-0.7,77.4,3.55,20.26,15.97,0,0,mid,SanAntonio,0
78046,webb,27.385525,-99.389132,189680,53601,0,3.7,79.3,2.38,19.65,0,0,0,mid,SanAntonio,0
78052,atascosa,29.213793,-98.779086,284493,69018,0,-1.9,88.1,6.37,15.27,0,0,0,mid,SanAntonio,0
78055,bandera,29.830348,-99.331352,367734,71635,0,-5.8,78.0,-5.95,18.88,0,0,0,mid,SanAntonio,0
78056,medina,29.540929,-98.942615,541803,122026,0,16.0,93.1,-0.86,32.3,0,0,0,high,SanAntonio,0
78057,frio,29.043063,-99.016422,249395,63967,0,-8.5,100.0,-7.58,0,0,0,0,mid,SanAntonio,0
78058,kerr,30.105919,-99.600886,444012,100179,0,8.8,91.3,-7.88,20.19,0,0,0,high,SanAntonio,0
78059,medina,29.189493,-98.841011,308564,72254,0,0.5,91.8,-1.81,14.9,0,0,0,mid,SanAntonio,0
78061,frio,28.901927,-99.126644,142311,47567,0,-8.5,61.9,1.02,0,0,0,0,low,SanAntonio,0
78063,bandera,29.689692,-98.911216,302404,79066,0,2.8,92.1,-5.78,10.2,0,0,0,mid,SanAntonio,0
78064,atascosa,28.924564,-98.429083,256175,69407,0,2.8,69.9,0.85,16.93,0,0,0,mid,SanAntonio,0
78065,atascosa,29.079818,-98.642303,228460,63653,0,0.8,77.1,1.59,8.01,0,0,0,mid,SanAntonio,0
78066,medina,29.493028,-98.891867,425855,92813,0,-45.3,100.0,-2.3,0,0,0,0,high,SanAntonio,0
78069,bexar,29.188365,-98.671845,232406,71071,0,-3.1,87.4,1.42,10.93,0,0,0,mid,SanAntonio,0
78070,comal,29.892301,-98.408273,564094,115076,2021,7.1,90.7,-0.62,32.43,23.26,0,0,high,SanAntonio,0
78071,live oak,28.474444,-98.199054,212869,44910,0,-9.4,64.4,-2.35,-0.27,0,0,0,mid,SanAntonio,0
78073,bexar,29.243915,-98.622442,241993,65342,1975,3.2,85.6,1.01,11.44,10.21,0,0,mid,SanAntonio,0
78076,zapata,26.934109,-99.131024,126569,35763,0,0.4,73.7,-6.85,-20.64,0,0,0,low,SanAntonio,0
78101,bexar,29.353553,-98.238308,404820,90413,0,-6.7,91.7,0.29,21.83,0,0,0,high,SanAntonio,0
78102,bee,28.415399,-97.71444,156314,59591,0,0.4,71.3,-6.34,-11.57,0,0,0,low,SanAntonio,0
78108,guadalupe,29.57142,-98.220378,328043,117304,1816,4.3,84.8,-1.35,18.32,15.05,0,0,mid,SanAntonio,0
78109,bexar,29.477983,-98.293406,243921,87635,1662,7.4,74.9,-3.79,18.74,12.23,0,0,mid,SanAntonio,0
78112,bexar,29.186856,-98.39282,234284,54445,0,-2.7,89.2,-0.16,11.22,0,0,0,mid,SanAntonio,0
78113,karnes,28.945213,-98.132466,399884,90191,0,21.1,73.4,4.27,19.82,0,0,0,mid,SanAntonio,0
78114,wilson,29.126771,-98.198371,360299,84260,0,2.7,84.1,-0.38,19.91,0,0,0,mid,SanAntonio,0
78118,karnes,28.874787,-97.937367,186772,63041,0,-1.2,72.7,2.69,-17.57,0,0,0,mid,SanAntonio,0
78119,karnes,28.72143,-97.913782,175039,45694,0,-1.7,57.0,4.76,-23.5,0,0,0,mid,SanAntonio,0
78121,wilson,29.351052,-98.088866,488806,126726,0,3.7,89.3,0.58,31.62,0,0,0,high,SanAntonio,0
78123,guadalupe,29.605116,-98.039135,421178,95700,0,-1.7,88.5,-1.74,14.0,0,0,0,high,SanAntonio,0
78124,guadalupe,29.557271,-98.146892,336603,82534,0,-4.7,85.2,0.22,19.23,0,0,0,mid,SanAntonio,0
78130,comal,29.693649,-98.068676,302877,84426,1593,4.9,65.9,-3.16,12.99,15.84,0,0,mid,SanAntonio,0
78132,comal,29.758817,-98.191068,553742,126934,1492,8.0,86.7,-2.99,25.83,30.93,0,0,high,SanAntonio,0
78133,comal,29.883877,-98.252229,375368,80777,1658,-1.3,85.0,-4.12,23.3,18.87,0,0,mid,SanAntonio,0
78140,gonzales,29.306802,-97.763362,187322,49032,0,-18.0,66.9,-8.46,-9.14,0,0,0,mid,SanAntonio,0
78141,dewitt,28.908121,-97.618884,234221,42361,0,6.8,88.7,-9.91,0,0,0,0,mid,SanAntonio,0
78147,wilson,29.073446,-98.080406,239948,72961,0,-3.7,61.1,-2.05,10.87,0,0,0,mid,SanAntonio,0
78148,bexar,29.543251,-98.296478,262537,75395,1114,1.8,52.9,-4.15,18.77,19.64,0,0,mid,SanAntonio,0
78151,karnes,28.869945,-97.713456,161253,38904,0,-5.0,57.0,1.88,0,0,0,0,low,SanAntonio,0
78152,bexar,29.429237,-98.204532,269331,102212,1744,33.3,89.4,-1.42,18.0,12.87,0,0,mid,SanAntonio,0
78154,guadalupe,29.547147,-98.262605,306392,97465,1414,0.9,70.0,-2.59,19.03,18.06,0,0,mid,SanAntonio,0
78155,guadalupe,29.537496,-97.936596,267543,71367,1342,2.2,73.1,-2.44,13.08,16.61,0,0,mid,SanAntonio,0
78159,gonzales,29.225941,-97.585019,236071,33542,0,2.9,68.5,-9.54,0,0,0,0,mid,SanAntonio,0
78160,wilson,29.245074,-97.908914,338083,62188,0,-6.1,83.8,-0.46,13.6,0,0,0,mid,SanAntonio,0
78161,wilson,29.286151,-98.050314,283915,75966,0,16.0,93.3,3.11,16.16,0,0,0,mid,SanAntonio,0
78163,comal,29.768727,-98.44052,460916,133681,2305,13.4,95.5,-0.31,19.71,16.66,0,0,high,SanAntonio,0
78164,dewitt,28.979611,-97.520952,214563,66451,0,0.6,82.3,-3.57,-6.97,0,0,0,mid,SanAntonio,0
78201,bexar,29.468413,-98.528889,170200,46129,1183,-4.3,47.4,-5.89,-5.03,11.99,0,0,low,SanAntonio,0
78202,bexar,29.428224,-98.460787,155681,43708,1363,2.7,53.5,-8.84,-8.13,9.52,0,0,low,SanAntonio,0
78203,bexar,29.415125,-98.459335,154285,34815,1707,-6.4,47.6,-9.96,-6.76,7.53,0,0,low,SanAntonio,0
78204,bexar,29.404404,-98.505028,161413,54667,1365,-0.2,47.7,-10.09,-17.74,9.85,0,0,low,SanAntonio,1
78205,bexar,29.423945,-98.48642,604514,34631,1981,-5.1,9.0,0.23,17.64,25.43,0,0,high,SanAntonio,1
78207,bexar,29.422124,-98.525978,108729,30655,1137,5.3,42.9,-0.95,0.76,7.97,0,0,low,SanAntonio,0
78208,bexar,29.439875,-98.458105,175728,23194,1492,-7.4,31.5,-2.91,-1.55,9.82,0,0,mid,SanAntonio,0
78209,bexar,29.488906,-98.456235,463221,84180,1550,0.4,48.7,-0.71,19.45,24.9,0,0,high,SanAntonio,0
78210,bexar,29.395776,-98.464401,159060,51990,1296,4.0,59.7,-2.11,-2.94,10.23,0,0,low,SanAntonio,1
78211,bexar,29.34255,-98.570024,127369,54279,1267,-2.7,62.5,-1.61,-2.5,8.38,0,0,low,SanAntonio,0
78212,bexar,29.464611,-98.493653,275844,60222,1459,-0.9,47.3,-1.69,3.97,15.76,0,0,mid,SanAntonio,0
78213,bexar,29.516395,-98.523017,197303,53342,1039,-1.7,48.1,-4.5,5.03,15.82,0,0,mid,SanAntonio,0
78214,bexar,29.34976,-98.476736,133396,41334,997,-4.5,57.5,-4.3,-7.38,11.15,0,0,low,SanAntonio,0
78215,bexar,29.440446,-98.480293,419492,82128,1596,0.8,2.8,0.23,21.0,21.9,0,0,high,SanAntonio,1
78216,bexar,29.538739,-98.491258,281607,55488,1233,-0.8,34.1,-4.16,15.06,19.03,0,0,mid,SanAntonio,0
78217,bexar,29.539974,-98.42005,222784,56852,1083,5.6,45.6,-4.24,15.06,17.14,0,0,mid,SanAntonio,0
78218,bexar,29.494749,-98.396559,192960,56833,1328,3.1,49.5,-6.35,8.85,12.11,0,0,mid,SanAntonio,0
78219,bexar,29.439928,-98.384478,166648,52147,1383,3.1,56.6,-4.68,12.0,10.04,0,0,low,SanAntonio,0
78220,bexar,29.412433,-98.398385,148907,41244,1311,9.3,55.3,-7.95,3.8,9.47,0,0,low,SanAntonio,0
78221,bexar,29.29864,-98.483115,174701,63114,1329,3.2,69.8,-4.3,-0.23,10.95,0,0,low,SanAntonio,0
78222,bexar,29.355761,-98.386375,211598,64251,1677,0.6,70.0,-5.04,14.74,10.51,0,0,mid,SanAntonio,0
78223,bexar,29.310488,-98.387514,182801,50352,1280,4.1,57.5,-2.46,9.16,11.9,0,0,mid,SanAntonio,0
78224,bexar,29.310237,-98.546151,201629,57965,1719,-1.4,54.0,-2.48,8.24,9.77,0,0,mid,SanAntonio,0
78225,bexar,29.387967,-98.525846,121131,46829,1325,-4.4,68.0,-2.73,-2.97,7.62,0,0,low,SanAntonio,0
78226,bexar,29.383778,-98.56994,134745,32340,0,-6.1,37.8,-6.16,0.0,0,0,0,low,SanAntonio,0
78227,bexar,29.389895,-98.639378,161918,48049,1321,-3.2,56.9,-3.78,5.81,10.21,0,0,low,SanAntonio,0
78228,bexar,29.460646,-98.571279,166415,50865,1646,-3.0,57.7,-5.07,2.68,8.43,0,0,low,SanAntonio,0
78229,bexar,29.505502,-98.577033,187956,46718,1089,3.3,13.4,-5.42,10.47,14.38,0,0,mid,SanAntonio,0
78230,bexar,29.546515,-98.557207,349119,71564,1079,-0.7,49.5,-3.13,21.42,26.96,0,0,mid,SanAntonio,0
78231,bexar,29.581019,-98.542526,442870,103538,0,-0.1,65.3,-1.62,26.38,0,0,0,high,SanAntonio,0
78232,bexar,29.590145,-98.476253,376219,84633,1220,0.3,56.6,-1.04,25.78,25.7,0,0,mid,SanAntonio,0
78233,bexar,29.555319,-98.364027,229535,73729,1328,1.0,61.4,-2.43,17.53,14.4,0,0,mid,SanAntonio,0
78237,bexar,29.420924,-98.566465,123681,40233,1301,-4.1,60.8,-5.45,-6.89,7.92,0,0,low,SanAntonio,0
78238,bexar,29.471786,-98.617678,219888,56227,1116,1.4,45.5,-2.45,16.99,16.42,0,0,mid,SanAntonio,0
78239,bexar,29.516184,-98.361849,215439,71455,1397,-2.1,74.1,-4.39,14.29,12.85,0,0,mid,SanAntonio,0
78240,bexar,29.525291,-98.604382,261853,62203,1156,-0.9,35.3,-1.99,20.4,18.88,0,0,mid,SanAntonio,0
78242,bexar,29.3504,-98.607054,152045,48979,1522,-1.2,52.8,-6.54,4.72,8.32,0,0,low,SanAntonio,0
78244,bexar,29.477668,-98.351082,214595,67789,1521,4.5,71.0,-4.36,16.6,11.76,0,0,mid,SanAntonio,0
78245,bexar,29.393169,-98.74144,256016,87890,1481,-1.5,72.4,-3.23,17.29,14.41,0,0,mid,SanAntonio,0
78247,bexar,29.581433,-98.408776,277708,89184,1487,4.2,74.9,-2.91,20.66,15.56,0,0,mid,SanAntonio,0
78248,bexar,29.590028,-98.525262,491099,130605,1265,5.7,71.6,-1.81,28.8,32.35,0,0,high,SanAntonio,0
78249,bexar,29.566765,-98.615801,298103,80851,1319,1.7,51.4,-2.89,21.22,18.83,0,0,mid,SanAntonio,0
78250,bexar,29.502729,-98.664897,241149,80289,1477,-2.7,73.4,-2.58,19.8,13.61,0,0,mid,SanAntonio,0
78251,bexar,29.461683,-98.676727,259549,78025,1203,-0.6,51.6,-2.93,19.21,17.98,0,0,mid,SanAntonio,0
78252,bexar,29.335952,-98.690709,246725,79635,1671,16.8,92.0,-1.03,22.06,12.3,0,0,mid,SanAntonio,0
78253,bexar,29.470229,-98.787591,322658,104260,1600,6.0,77.3,-1.92,18.69,16.81,0,0,mid,SanAntonio,0
78254,bexar,29.530564,-98.72718,305567,115823,1804,2.5,83.4,-2.56,20.1,14.12,0,0,mid,SanAntonio,0
78255,bexar,29.649165,-98.666344,538827,151673,1964,-0.2,84.6,-0.45,32.11,22.86,0,0,high,SanAntonio,0
78256,bexar,29.622289,-98.626164,585292,72797,1599,-1.5,29.9,-2.36,28.5,30.5,0,0,high,SanAntonio,0
78257,bexar,29.647103,-98.581072,912768,74540,1381,6.2,38.9,3.2,42.45,55.08,0,0,premium,SanAntonio,0
78258,bexar,29.634209,-98.489808,496835,116133,1493,6.9,58.1,-1.53,31.72,27.73,0,0,high,SanAntonio,0
78259,bexar,29.625165,-98.421852,398471,109429,1459,1.4,65.0,-1.39,27.01,22.76,0,0,mid,SanAntonio,0
78260,bexar,29.698541,-98.492729,513400,150705,1602,3.9,86.5,-0.65,32.67,26.71,0,0,high,SanAntonio,0
78261,bexar,29.68958,-98.402411,436907,140120,1541,5.2,81.3,-1.21,26.03,23.63,0,0,high,SanAntonio,0
78263,bexar,29.32891,-98.312898,342993,81793,0,-20.0,79.1,-0.38,22.92,0,0,0,mid,SanAntonio,0
78264,bexar,29.201192,-98.508966,219072,60245,0,-6.7,85.9,1.46,2.64,0,0,0,mid,SanAntonio,0
78266,comal,29.650644,-98.339002,563838,132470,0,5.2,90.7,-2.38,28.33,0,0,0,high,SanAntonio,0
78332,jim wells,27.724313,-98.134487,137271,47199,0,1.0,63.5,-4.47,-21.42,0,0,0,low,OtherTX,0
78336,san patricio,27.927892,-97.171277,220886,58536,0,3.2,65.2,-0.08,10.15,0,0,0,mid,OtherTX,0
78341,duval,27.575018,-98.471129,73895,44750,0,0.7,53.8,-22.24,0,0,0,0,low,OtherTX,0
78343,nueces,27.626037,-97.766234,136386,62516,0,0.2,87.1,-4.26,-9.27,0,0,0,low,OtherTX,0
78355,brooks,27.18888,-98.206411,71826,32636,0,-3.3,54.8,-15.02,-31.49,0,0,0,low,OtherTX,0
78357,duval,27.933768,-98.567347,79651,60968,0,-3.2,69.0,-0.94,0,0,0,0,low,OtherTX,0
78358,aransas,28.067949,-97.042232,242023,75694,0,-23.9,87.9,-5.34,11.67,0,0,0,mid,OtherTX,0
78361,jim hogg,27.053231,-98.747572,84038,42050,0,-1.4,60.9,-1.13,-29.32,0,0,0,low,OtherTX,0
78362,san patricio,27.853927,-97.196466,216048,78698,1232,1.8,67.8,0.03,19.39,14.61,0,0,mid,OtherTX,0
78363,kleberg,27.436813,-97.853828,145471,56867,1421,-1.5,51.6,3.02,8.77,8.53,0,0,low,OtherTX,0
78368,san patricio,28.113668,-97.801551,122438,41286,0,5.4,75.7,-7.92,-23.96,0,0,0,low,OtherTX,0
78370,san patricio,27.935292,-97.605257,190285,69327,0,-3.6,77.3,-5.82,-5.63,0,0,0,mid,OtherTX,0
78372,jim wells,28.009554,-98.098803,199723,56016,0,1.3,75.9,-2.03,-6.15,0,0,0,mid,OtherTX,0
78373,nueces,27.776251,-97.130398,523312,90000,0,2.2,74.9,-4.67,37.71,0,0,0,high,OtherTX,0
78374,san patricio,27.885392,-97.300174,263474,81580,1603,0.6,63.4,0.65,19.19,13.7,0,0,mid,OtherTX,0
78377,refugio,28.322116,-97.162472,128209,57522,0,2.4,68.2,-11.87,-3.54,0,0,0,low,OtherTX,0
78379,kleberg,27.306614,-97.780427,249023,72625,0,12.7,86.1,7.19,0,0,0,0,mid,OtherTX,0
78380,nueces,27.776069,-97.741915,165870,59322,0,-1.3,78.1,-0.67,-11.43,0,0,0,low,OtherTX,0
78382,aransas,28.11318,-97.046273,301943,63434,1523,3.2,78.1,-4.32,17.33,16.52,0,0,mid,OtherTX,0
78383,jim wells,28.072816,-97.944064,215230,73125,0,-1.6,83.6,-3.28,5.3,0,0,0,mid,OtherTX,0
78384,duval,27.734594,-98.471677,77385,44228,0,2.6,76.2,-16.01,-48.7,0,0,0,low,OtherTX,0
78387,san patricio,28.081035,-97.548899,156214,48000,0,5.0,61.5,2.79,-3.84,0,0,0,low,OtherTX,0
78389,bee,28.246302,-97.650811,166983,37168,0,-2.9,85.9,-4.86,0,0,0,0,low,OtherTX,0
78390,san patricio,28.007673,-97.349938,144632,71940,0,-2.0,69.2,3.65,-20.33,0,0,0,low,OtherTX,0
78393,refugio,28.185197,-97.354469,120172,60642,0,-1.7,88.6,-10.47,-22.55,0,0,0,low,OtherTX,0
78401,nueces,27.796812,-97.399092,102525,37796,1171,1.9,12.6,-6.99,-33.23,7.3,0,0,low,OtherTX,0
78402,nueces,27.851846,-97.439165,86917,53102,0,27.3,72.5,-25.24,4.49,0,0,0,low,OtherTX,0
78404,nueces,27.767919,-97.399444,153504,60264,1373,-8.5,53.1,-2.69,0.64,9.32,0,0,low,OtherTX,0
78405,nueces,27.774039,-97.438731,81775,37188,0,-3.1,53.8,-2.61,-16.58,0,0,0,low,OtherTX,0
78407,nueces,27.807628,-97.447761,95240,53909,0,7.9,68.4,-1.17,-14.39,0,0,0,low,OtherTX,0
78408,nueces,27.799635,-97.443688,102311,43096,0,-4.7,50.7,0.89,-2.25,0,0,0,low,OtherTX,0
78409,nueces,27.827786,-97.509559,202143,62813,0,3.3,52.3,-2.52,1.4,0,0,0,mid,OtherTX,0
78410,nueces,27.837656,-97.593129,234427,77642,1402,3.4,65.3,-2.6,11.12,13.93,0,0,mid,OtherTX,0
78411,nueces,27.729177,-97.385089,188532,60387,1741,2.4,61.5,-0.58,6.42,9.02,0,0,mid,OtherTX,0
78412,nueces,27.703573,-97.345045,190782,60509,1460,-1.7,46.2,-3.4,5.94,10.89,0,0,mid,OtherTX,0
78413,nueces,27.683192,-97.406176,257301,71624,1154,-1.8,57.1,-0.64,12.42,18.58,0,0,mid,OtherTX,0
78414,nueces,27.658904,-97.372654,307288,96788,1672,5.2,64.9,-0.23,16.06,15.32,0,0,mid,OtherTX,0
78415,nueces,27.658984,-97.495147,172764,53803,1547,-2.2,57.4,-3.24,-4.86,9.31,0,0,low,OtherTX,0
78416,nueces,27.74933,-97.437585,107238,44726,0,-5.4,61.6,-2.46,-5.28,0,0,0,low,OtherTX,0
78417,nueces,27.73755,-97.467759,191355,53941,0,-1.8,63.7,-2.06,4.29,0,0,0,mid,OtherTX,0
78418,nueces,27.389078,-97.329145,297835,91443,1862,1.9,65.9,-3.2,24.48,13.33,0,0,mid,OtherTX,0
78501,hidalgo,26.215817,-98.239572,192499,49451,1032,-1.4,50.2,-1.59,34.09,15.54,0,0,mid,OtherTX,0
78503,hidalgo,26.162332,-98.248702,178155,48765,1374,3.5,58.4,-1.52,38.95,10.81,0,0,mid,OtherTX,0
78504,hidalgo,26.277591,-98.237279,262686,77627,1450,1.3,68.5,0.35,35.87,15.1,0,0,mid,OtherTX,0
78516,hidalgo,26.144539,-98.121312,165648,51547,0,1.4,77.0,1.48,45.25,0,0,0,low,OtherTX,0
78520,cameron,25.960875,-97.548607,187794,47331,1555,1.6,58.5,1.35,43.82,10.06,0,0,mid,OtherTX,0
78521,cameron,25.943923,-97.317944,172556,41276,1345,0.9,59.4,2.8,51.14,10.69,0,0,low,OtherTX,0
78526,cameron,25.995689,-97.450848,231852,68143,1923,0.3,67.4,2.28,49.39,10.05,0,0,mid,OtherTX,0
78537,hidalgo,26.173186,-98.057967,149529,36331,0,0.6,73.3,3.57,50.02,0,0,0,low,OtherTX,0
78538,hidalgo,26.367213,-97.974038,147663,38904,0,6.4,71.9,1.42,58.49,0,0,0,low,OtherTX,0
78539,hidalgo,26.280689,-98.183295,240374,64864,998,2.6,55.2,0.1,35.72,20.07,0,0,mid,OtherTX,0
78541,hidalgo,26.452135,-98.276811,207749,50567,980,1.7,51.2,0.62,36.27,17.67,0,0,mid,OtherTX,0
78542,hidalgo,26.432513,-98.089884,201897,52962,1151,2.6,74.7,1.46,42.06,14.62,0,0,mid,OtherTX,0
78543,hidalgo,26.301157,-98.005073,122746,47657,0,-0.1,78.6,1.67,65.84,0,0,0,low,OtherTX,0
78549,hidalgo,26.489349,-98.029688,93793,19028,0,4.5,82.7,-0.21,33.8,0,0,0,low,OtherTX,0
78550,cameron,26.255724,-97.6635,174073,51524,1073,-0.5,52.7,-3.09,22.72,13.52,0,0,low,OtherTX,0
78552,cameron,26.193782,-97.75069,222294,67183,1251,1.1,74.7,-0.31,36.67,14.81,0,0,mid,OtherTX,0
78557,hidalgo,26.109464,-98.253463,188876,53667,0,1.2,78.9,-1.54,36.04,0,0,0,mid,OtherTX,0
78559,cameron,26.145744,-97.82572,183007,48117,0,-1.7,74.8,3.68,32.2,0,0,0,mid,OtherTX,0
78560,hidalgo,26.263739,-98.49907,154965,51739,0,2.6,53.5,-0.1,41.05,0,0,0,low,OtherTX,0
